account_id,transaction_id,status,amount,investment_requested_at,investment_completed_at,investment_completed_at_timestamp,type
848884640766551552,1264396944538330880,completed,546.4,1607913140,1607913143,2020-12-14T02:32:23.000000000,investment_transfer_in
848884640766551552,2205054084589251584,completed,1402.02,1591922622,1591922631,2020-06-12T00:43:51.000000000,investment_transfer_in
851209227625950080,491400249406818752,completed,484.39,1584124851,1584124854,2020-03-13T18:40:54.000000000,investment_transfer_in
851209227625950080,2125304748629856256,completed,197.42,1586429538,1586429546,2020-04-09T10:52:26.000000000,investment_transfer_out
851209227625950080,1173647342908447232,completed,894.7,1582784039,1582784041,2020-02-27T06:14:01.000000000,investment_transfer_in
851209227625950080,2361124889046149120,completed,754.02,1578146528,1578146541,2020-01-04T14:02:21.000000000,investment_transfer_in
851229672800514816,1897818090112364544,completed,1067.09,1602946941,1602946960,2020-10-17T15:02:40.000000000,investment_transfer_in
851229672800514816,1112840278928444288,completed,826.34,1593990035,1593990039,2020-07-05T23:00:39.000000000,investment_transfer_in
851229672800514816,983529571216695552,completed,928.25,1598039333,1598039341,2020-08-21T19:49:01.000000000,investment_transfer_in
851229672800514816,2879967757818725376,completed,923.6,1604861927,1604861929,2020-11-08T18:58:49.000000000,investment_transfer_out
851229672800514816,739105123005007360,completed,1344.93,1606497626,1606497634,2020-11-27T17:20:34.000000000,investment_transfer_in
851229672800514816,1357621458964273408,completed,410.27,1579627041,1579627053,2020-01-21T17:17:33.000000000,investment_transfer_in
853241486507274112,52163481840257504,completed,92.73,1598356976,1598356976,2020-08-25T12:02:56.000000000,investment_transfer_in
853241486507274112,905469215994829568,completed,118.67,1605416511,1605416525,2020-11-15T05:02:05.000000000,investment_transfer_in
853241486507274112,2377322484841457664,completed,118.55,1580449560,1580449579,2020-01-31T05:46:19.000000000,investment_transfer_in
853241486507274112,897500901526630144,completed,1318.84,1602417683,1602417685,2020-10-11T12:01:25.000000000,investment_transfer_in
853241486507274112,399491934233152256,completed,505.52,1586414564,1586414575,2020-04-09T06:42:55.000000000,investment_transfer_out
855051811524247040,3358055557803021824,completed,407.15,1590036261,1590036265,2020-05-21T04:44:25.000000000,investment_transfer_out
855051811524247040,3064130742068727296,completed,180.99,1596922155,1596922159,2020-08-08T21:29:19.000000000,investment_transfer_in
855051811524247040,966891505722071936,completed,138.74,1581833478,1581833495,2020-02-16T06:11:35.000000000,investment_transfer_in
855051811524247040,3282210535864009728,completed,180.04,1586247175,1586247186,2020-04-07T08:13:06.000000000,investment_transfer_in
855051811524247040,835078380505153152,completed,280.67,1600688298,1600688298,2020-09-21T11:38:18.000000000,investment_transfer_out
855051811524247040,3023006355882343424,completed,978.74,1588501714,1588501717,2020-05-03T10:28:37.000000000,investment_transfer_out
855051811524247040,2310072976404721152,completed,1143.31,1581684401,1581684412,2020-02-14T12:46:52.000000000,investment_transfer_out
855051811524247040,89063058007455456,completed,1372.73,1597376578,1597376582,2020-08-14T03:43:02.000000000,investment_transfer_in
855051811524247040,2990558319885199360,completed,777.07,1603120285,1603120303,2020-10-19T15:11:43.000000000,investment_transfer_out
855176960907657472,1540386627891438592,failed,1200.35,1598550294,,,investment_transfer_in
855176960907657472,1134966654072828672,completed,1015.52,1591710024,1591710032,2020-06-09T13:40:32.000000000,investment_transfer_out
856369167422418944,1387241569046639616,completed,282.57,1598669201,1598669204,2020-08-29T02:46:44.000000000,investment_transfer_in
857254204390657792,509765081189800192,completed,324.9,1599998837,1599998850,2020-09-13T12:07:30.000000000,investment_transfer_in
857565327612581248,15586480034427212,completed,1216.0,1596447231,1596447248,2020-08-03T09:34:08.000000000,investment_transfer_in
857565327612581248,2796790042631282176,completed,1068.85,1594469550,1594469567,2020-07-11T12:12:47.000000000,investment_transfer_out
857632297684351616,171528976666093184,completed,26.52,1594675314,1594675332,2020-07-13T21:22:12.000000000,investment_transfer_out
860008506626657280,2587449183579767296,completed,96.7,1590060441,1590060447,2020-05-21T11:27:27.000000000,investment_transfer_in
860008506626657280,2444465498641142784,completed,960.03,1602799111,1602799116,2020-10-15T21:58:36.000000000,investment_transfer_in
860008506626657280,2999875579948782080,completed,642.73,1584384872,1584384872,2020-03-16T18:54:32.000000000,investment_transfer_out
860008506626657280,809807341501492096,completed,56.06,1603022047,1603022066,2020-10-18T11:54:26.000000000,investment_transfer_in
860008506626657280,228088099724469280,completed,589.93,1607815395,1607815414,2020-12-12T23:23:34.000000000,investment_transfer_out
862938141078739200,617210860208457088,completed,889.32,1583401823,1583401832,2020-03-05T09:50:32.000000000,investment_transfer_in
862938141078739200,2422045234936061440,completed,273.37,1601437499,1601437508,2020-09-30T03:45:08.000000000,investment_transfer_out
862938141078739200,2280482883770349568,completed,438.48,1605775166,1605775174,2020-11-19T08:39:34.000000000,investment_transfer_in
862938141078739200,1187749638034823936,completed,787.96,1590372483,1590372483,2020-05-25T02:08:03.000000000,investment_transfer_in
862938141078739200,1547728146357395456,completed,34.04,1602999609,1602999620,2020-10-18T05:40:20.000000000,investment_transfer_in
862938141078739200,3218368991557802496,completed,1120.84,1581909897,1581909906,2020-02-17T03:25:06.000000000,investment_transfer_out
862938141078739200,2065902399580820736,completed,893.08,1603117544,1603117551,2020-10-19T14:25:51.000000000,investment_transfer_out
862938141078739200,1856144511671827968,completed,890.78,1588574713,1588574724,2020-05-04T06:45:24.000000000,investment_transfer_in
862938141078739200,1869952260571730176,completed,288.8,1590008869,1590008874,2020-05-20T21:07:54.000000000,investment_transfer_in
862938141078739200,691138604620116864,completed,1454.63,1581168787,1581168787,2020-02-08T13:33:07.000000000,investment_transfer_out
864304856719330944,2083205264139052032,completed,988.8,1606797443,1606797451,2020-12-01T04:37:31.000000000,investment_transfer_in
864304856719330944,1375139736133216000,completed,859.46,1579562518,1579562521,2020-01-20T23:22:01.000000000,investment_transfer_in
864304856719330944,599553521040714240,completed,1272.09,1595991261,1595991269,2020-07-29T02:54:29.000000000,investment_transfer_in
864304856719330944,2919607497971759616,completed,350.16,1581587422,1581587440,2020-02-13T09:50:40.000000000,investment_transfer_in
864304856719330944,2736592689047807488,completed,1355.94,1603452717,1603452731,2020-10-23T11:32:11.000000000,investment_transfer_in
864304856719330944,3126666203894476288,completed,174.66,1580973047,1580973051,2020-02-06T07:10:51.000000000,investment_transfer_out
864304856719330944,2060445448962722304,completed,1019.9,1581873063,1581873069,2020-02-16T17:11:09.000000000,investment_transfer_out
864304856719330944,3278786585458077696,completed,1317.66,1593278002,1593278005,2020-06-27T17:13:25.000000000,investment_transfer_in
864304856719330944,2619697587640155648,completed,1253.41,1606556835,1606556847,2020-11-28T09:47:27.000000000,investment_transfer_in
864304856719330944,1831185555221955328,completed,78.66,1605221888,1605221894,2020-11-12T22:58:14.000000000,investment_transfer_in
864342614110505216,1790274949381479936,completed,997.5,1594646375,1594646392,2020-07-13T13:19:52.000000000,investment_transfer_in
864342614110505216,3017508516316044288,completed,744.4,1588707192,1588707209,2020-05-05T19:33:29.000000000,investment_transfer_out
864342614110505216,2955794353556362752,completed,41.98,1588810978,1588810989,2020-05-07T00:23:09.000000000,investment_transfer_in
864342614110505216,1773917420585369856,completed,801.35,1591293591,1591293600,2020-06-04T18:00:00.000000000,investment_transfer_in
864732111922446720,1595358879652495360,completed,30.63,1607239211,1607239226,2020-12-06T07:20:26.000000000,investment_transfer_in
864732111922446720,2372840733447855616,completed,89.62,1590019159,1590019174,2020-05-20T23:59:34.000000000,investment_transfer_out
864732111922446720,1906772152912652032,completed,825.3,1608964040,1608964058,2020-12-26T06:27:38.000000000,investment_transfer_out
864749303004568704,3031528311983832576,completed,1195.96,1601494125,1601494135,2020-09-30T19:28:55.000000000,investment_transfer_in
864749303004568704,612884617534266624,completed,763.34,1601725376,1601725389,2020-10-03T11:43:09.000000000,investment_transfer_out
864749303004568704,1962822303109744384,completed,941.32,1586004540,1586004555,2020-04-04T12:49:15.000000000,investment_transfer_out
864749303004568704,860923049057173120,completed,195.86,1583062597,1583062614,2020-03-01T11:36:54.000000000,investment_transfer_out
864749303004568704,2090161978079178496,completed,181.05,1604029158,1604029176,2020-10-30T03:39:36.000000000,investment_transfer_in
864749303004568704,2101884617096577280,completed,64.39,1601506666,1601506674,2020-09-30T22:57:54.000000000,investment_transfer_in
864749303004568704,3022370089230873600,completed,1125.88,1607348537,1607348553,2020-12-07T13:42:33.000000000,investment_transfer_out
864976300446747776,665446435971485824,completed,625.26,1582896321,1582896333,2020-02-28T13:25:33.000000000,investment_transfer_in
864976300446747776,2231962862215785984,completed,1103.64,1601472871,1601472879,2020-09-30T13:34:39.000000000,investment_transfer_out
864976300446747776,623853170168759296,completed,1117.74,1592525311,1592525317,2020-06-19T00:08:37.000000000,investment_transfer_in
864976300446747776,1540281058431365376,completed,1056.9,1600434895,1600434910,2020-09-18T13:15:10.000000000,investment_transfer_out
864976300446747776,599263874162954240,completed,286.37,1592102388,1592102407,2020-06-14T02:40:07.000000000,investment_transfer_out
864976300446747776,2185978287536188672,completed,299.14,1598650176,1598650192,2020-08-28T21:29:52.000000000,investment_transfer_out
864976300446747776,384742466989784192,completed,392.22,1586326314,1586326318,2020-04-08T06:11:58.000000000,investment_transfer_in
866383332940495488,1415666404249317888,completed,408.41,1584894843,1584894845,2020-03-22T16:34:05.000000000,investment_transfer_in
866383332940495488,425142437343499392,completed,1082.15,1591567104,1591567113,2020-06-07T21:58:33.000000000,investment_transfer_in
866383332940495488,1053508022699537920,completed,414.61,1588313774,1588313790,2020-05-01T06:16:30.000000000,investment_transfer_in
866383332940495488,353224775525021440,completed,18.59,1604767960,1604767976,2020-11-07T16:52:56.000000000,investment_transfer_in
866856947548508288,1136736735151411072,completed,187.28,1597186364,1597186374,2020-08-11T22:52:54.000000000,investment_transfer_in
866856947548508288,2479571736368164352,failed,286.97,1597948032,,,investment_transfer_in
866856947548508288,163913708494468288,completed,1329.36,1579842490,1579842505,2020-01-24T05:08:25.000000000,investment_transfer_in
866856947548508288,2897311337158588928,completed,1310.82,1607830871,1607830874,2020-12-13T03:41:14.000000000,investment_transfer_out
866856947548508288,1877354114904151040,completed,451.81,1581751599,1581751617,2020-02-15T07:26:57.000000000,investment_transfer_in
866856947548508288,397604881175559296,completed,1378.47,1600174726,1600174736,2020-09-15T12:58:56.000000000,investment_transfer_in
866856947548508288,2523157934773906944,completed,792.41,1592638385,1592638397,2020-06-20T07:33:17.000000000,investment_transfer_in
868153429597525376,1992847859824938752,completed,1271.16,1589356005,1589356006,2020-05-13T07:46:46.000000000,investment_transfer_in
868153429597525376,3130552199306698240,completed,213.62,1589836511,1589836520,2020-05-18T21:15:20.000000000,investment_transfer_in
868153429597525376,1945055184979388160,completed,236.43,1599514116,1599514117,2020-09-07T21:28:37.000000000,investment_transfer_in
868153429597525376,89937247070698144,completed,1362.49,1598902904,1598902905,2020-08-31T19:41:45.000000000,investment_transfer_in
868153429597525376,2237114613713330688,completed,979.31,1591288415,1591288428,2020-06-04T16:33:48.000000000,investment_transfer_in
868153429597525376,2113389264510070272,completed,1330.54,1581904609,1581904621,2020-02-17T01:57:01.000000000,investment_transfer_in
868153429597525376,3166041561660688384,completed,164.47,1589344458,1589344474,2020-05-13T04:34:34.000000000,investment_transfer_out
868153429597525376,2436585713504638464,completed,1021.25,1604540735,1604540753,2020-11-05T01:45:53.000000000,investment_transfer_in
868153429597525376,1339782139210374144,completed,819.59,1595411854,1595411858,2020-07-22T09:57:38.000000000,investment_transfer_in
868153429597525376,651698624152201088,completed,1014.63,1605825051,1605825061,2020-11-19T22:31:01.000000000,investment_transfer_out
868390699222636672,1862935804654676480,completed,1267.41,1583342822,1583342830,2020-03-04T17:27:10.000000000,investment_transfer_out
868390699222636672,2042108198309380352,completed,372.58,1581483478,1581483497,2020-02-12T04:58:17.000000000,investment_transfer_in
868390699222636672,909468057047366784,completed,255.38,1583627017,1583627022,2020-03-08T00:23:42.000000000,investment_transfer_in
868390699222636672,418012518063419712,completed,339.3,1591986622,1591986628,2020-06-12T18:30:28.000000000,investment_transfer_in
868390699222636672,1735152333843259392,completed,17.19,1580169272,1580169275,2020-01-27T23:54:35.000000000,investment_transfer_out
868390699222636672,2203585667269240576,completed,839.53,1586797674,1586797691,2020-04-13T17:08:11.000000000,investment_transfer_in
869676960822477824,422714870772297408,completed,535.17,1592695912,1592695928,2020-06-20T23:32:08.000000000,investment_transfer_out
869676960822477824,3287709335002738688,completed,946.5,1601375546,1601375552,2020-09-29T10:32:32.000000000,investment_transfer_in
869961310187284480,1795474025424130560,completed,116.83,1587563399,1587563413,2020-04-22T13:50:13.000000000,investment_transfer_in
869961310187284480,2642628963263401472,completed,1388.39,1582220945,1582220956,2020-02-20T17:49:16.000000000,investment_transfer_in
869961310187284480,414658732700742720,completed,547.73,1587793036,1587793043,2020-04-25T05:37:23.000000000,investment_transfer_out
869961310187284480,466244427966242816,completed,810.46,1594850003,1594850010,2020-07-15T21:53:30.000000000,investment_transfer_out
869961310187284480,1670621389832953088,completed,1303.86,1597883489,1597883498,2020-08-20T00:31:38.000000000,investment_transfer_out
869961310187284480,1594159713894368256,completed,939.14,1602988616,1602988633,2020-10-18T02:37:13.000000000,investment_transfer_in
869961310187284480,511277734645903616,completed,59.7,1591817628,1591817641,2020-06-10T19:34:01.000000000,investment_transfer_out
869961310187284480,1539158455242910976,completed,1380.52,1582872323,1582872324,2020-02-28T06:45:24.000000000,investment_transfer_in
869961310187284480,1667748372051401216,completed,625.82,1589685529,1589685531,2020-05-17T03:18:51.000000000,investment_transfer_in
869983017897412224,2220645542171996672,completed,1076.1,1585583219,1585583219,2020-03-30T15:46:59.000000000,investment_transfer_in
869983017897412224,3247987813317964800,completed,528.71,1585966187,1585966187,2020-04-04T02:09:47.000000000,investment_transfer_in
869983017897412224,2788691696524276224,completed,1161.24,1597395284,1597395302,2020-08-14T08:55:02.000000000,investment_transfer_in
869983017897412224,2918478323707873792,completed,172.81,1603251947,1603251952,2020-10-21T03:45:52.000000000,investment_transfer_in
869983017897412224,1911434698101527296,failed,622.41,1582997774,,,investment_transfer_in
869983017897412224,2327193361238344192,completed,344.24,1598460208,1598460212,2020-08-26T16:43:32.000000000,investment_transfer_out
870592253829858176,769230068890513792,completed,991.13,1585495842,1585495852,2020-03-29T15:30:52.000000000,investment_transfer_out
870592253829858176,1853539142802182400,failed,745.19,1594532298,,,investment_transfer_in
870592253829858176,3195416136214661632,completed,684.87,1581330224,1581330233,2020-02-10T10:23:53.000000000,investment_transfer_out
871859688032364672,1906974999589947904,completed,824.07,1606434885,1606434887,2020-11-26T23:54:47.000000000,investment_transfer_in
871859688032364672,1225730216918442752,completed,1490.46,1605582287,1605582296,2020-11-17T03:04:56.000000000,investment_transfer_in
871859688032364672,1471870865859882496,completed,198.6,1602033246,1602033262,2020-10-07T01:14:22.000000000,investment_transfer_in
871859688032364672,254712885550368480,completed,290.93,1606176139,1606176141,2020-11-24T00:02:21.000000000,investment_transfer_in
871859688032364672,721283692848766976,completed,329.01,1591012228,1591012240,2020-06-01T11:50:40.000000000,investment_transfer_out
871859688032364672,516909724046382208,completed,195.01,1588958646,1588958662,2020-05-08T17:24:22.000000000,investment_transfer_in
871859688032364672,229591635826701632,completed,500.4,1584434268,1584434268,2020-03-17T08:37:48.000000000,investment_transfer_in
871859688032364672,2156668846990305024,completed,585.41,1606022428,1606022447,2020-11-22T05:20:47.000000000,investment_transfer_in
871859688032364672,939886455531913856,completed,1324.11,1605371552,1605371560,2020-11-14T16:32:40.000000000,investment_transfer_out
871859688032364672,1946878073619374592,completed,147.36,1588339027,1588339034,2020-05-01T13:17:14.000000000,investment_transfer_out
873318304313355264,2393598101217726464,completed,204.56,1594844166,1594844168,2020-07-15T20:16:08.000000000,investment_transfer_in
873318304313355264,191270756285357664,completed,1164.51,1581437235,1581437245,2020-02-11T16:07:25.000000000,investment_transfer_in
873318304313355264,3112750523375655936,completed,1100.45,1582105551,1582105551,2020-02-19T09:45:51.000000000,investment_transfer_in
873318304313355264,1950214100974818560,completed,1127.65,1581665865,1581665883,2020-02-14T07:38:03.000000000,investment_transfer_in
873318304313355264,1309005236873197568,completed,601.58,1608461156,1608461174,2020-12-20T10:46:14.000000000,investment_transfer_out
873318304313355264,1004153935247285248,completed,999.77,1588669941,1588669955,2020-05-05T09:12:35.000000000,investment_transfer_in
873318304313355264,2800447343875569664,completed,302.2,1584366556,1584366556,2020-03-16T13:49:16.000000000,investment_transfer_in
876772075550633600,2984258210166905344,completed,1333.45,1593975635,1593975636,2020-07-05T19:00:36.000000000,investment_transfer_out
876772075550633600,1098485941237111168,completed,9.79,1599427581,1599427588,2020-09-06T21:26:28.000000000,investment_transfer_out
876892830476624640,3226760901590612992,completed,67.55,1590556154,1590556168,2020-05-27T05:09:28.000000000,investment_transfer_in
876892830476624640,437029787744642240,completed,957.61,1579176005,1579176009,2020-01-16T12:00:09.000000000,investment_transfer_in
876892830476624640,1821602916278780160,completed,859.24,1591463021,1591463032,2020-06-06T17:03:52.000000000,investment_transfer_out
876892830476624640,2303930381943037440,completed,56.25,1581956480,1581956491,2020-02-17T16:21:31.000000000,investment_transfer_in
876892830476624640,2667900011429511680,completed,756.31,1591720504,1591720510,2020-06-09T16:35:10.000000000,investment_transfer_in
876892830476624640,3375288483523565568,completed,1280.2,1582515204,1582515209,2020-02-24T03:33:29.000000000,investment_transfer_out
878319255294208640,2397162253224263680,completed,455.71,1594410121,1594410133,2020-07-10T19:42:13.000000000,investment_transfer_in
878319255294208640,601078189741383424,completed,1331.25,1609006760,1609006760,2020-12-26T18:19:20.000000000,investment_transfer_in
878319255294208640,862378743806115200,completed,247.32,1594001714,1594001718,2020-07-06T02:15:18.000000000,investment_transfer_in
878319255294208640,1950158314159074048,completed,587.06,1588612838,1588612851,2020-05-04T17:20:51.000000000,investment_transfer_out
878319255294208640,2276221397149779456,completed,1239.51,1607601108,1607601114,2020-12-10T11:51:54.000000000,investment_transfer_in
878319255294208640,1612490818589701888,completed,18.47,1609434087,1609434097,2020-12-31T17:01:37.000000000,investment_transfer_in
878319255294208640,553182801813103104,completed,1399.26,1584696329,1584696331,2020-03-20T09:25:31.000000000,investment_transfer_out
878319255294208640,1919033694802307584,completed,125.69,1583862984,1583862996,2020-03-10T17:56:36.000000000,investment_transfer_out
878481889416114560,704477468068723840,completed,1195.35,1579433440,1579433451,2020-01-19T11:30:51.000000000,investment_transfer_in
878481889416114560,1895536143282162432,completed,1075.37,1593354911,1593354916,2020-06-28T14:35:16.000000000,investment_transfer_in
878481889416114560,1395404879996335104,completed,1018.74,1580733952,1580733955,2020-02-03T12:45:55.000000000,investment_transfer_in
878481889416114560,3176583201406411264,completed,437.34,1597146778,1597146795,2020-08-11T11:53:15.000000000,investment_transfer_in
878481889416114560,2291916615351230464,completed,399.6,1605064026,1605064040,2020-11-11T03:07:20.000000000,investment_transfer_in
878481889416114560,3287835978954180608,completed,1421.6,1596637977,1596637988,2020-08-05T14:33:08.000000000,investment_transfer_in
878481889416114560,143711332010833904,completed,393.43,1590484331,1590484344,2020-05-26T09:12:24.000000000,investment_transfer_in
878481889416114560,88180396437346336,completed,989.22,1583460593,1583460600,2020-03-06T02:10:00.000000000,investment_transfer_out
878481889416114560,2583530163931234816,completed,173.96,1581995942,1581995943,2020-02-18T03:19:03.000000000,investment_transfer_in
878481889416114560,1304536934051372032,completed,1458.76,1590849409,1590849417,2020-05-30T14:36:57.000000000,investment_transfer_in
878773883200004864,1339004029441959680,completed,576.32,1598548280,1598548298,2020-08-27T17:11:38.000000000,investment_transfer_out
878773883200004864,3101598799717555200,completed,977.94,1578596086,1578596090,2020-01-09T18:54:50.000000000,investment_transfer_out
878773883200004864,2181276640963057920,completed,419.97,1599524346,1599524363,2020-09-08T00:19:23.000000000,investment_transfer_in
878773883200004864,3103945111127611392,completed,13.15,1605190218,1605190219,2020-11-12T14:10:19.000000000,investment_transfer_in
878773883200004864,1534887878412287488,completed,1096.23,1606598964,1606598975,2020-11-28T21:29:35.000000000,investment_transfer_in
881221043115120128,2969373043599887360,completed,154.47,1581106803,1581106820,2020-02-07T20:20:20.000000000,investment_transfer_in
881221043115120128,3258895128181260800,completed,360.7,1604583810,1604583824,2020-11-05T13:43:44.000000000,investment_transfer_out
881221043115120128,538363333678416768,completed,834.25,1604921463,1604921478,2020-11-09T11:31:18.000000000,investment_transfer_in
881221043115120128,2634666834353305088,completed,640.8,1602715181,1602715184,2020-10-14T22:39:44.000000000,investment_transfer_in
881221043115120128,3237167033051361792,completed,300.14,1606864897,1606864904,2020-12-01T23:21:44.000000000,investment_transfer_out
881221043115120128,2550870088204317696,completed,102.0,1601245812,1601245813,2020-09-27T22:30:13.000000000,investment_transfer_out
881221043115120128,1121281025093118976,completed,71.64,1606146897,1606146897,2020-11-23T15:54:57.000000000,investment_transfer_out
881368558950716544,2851038205088975360,completed,455.14,1586739571,1586739587,2020-04-13T00:59:47.000000000,investment_transfer_in
881368558950716544,2841885493207632896,completed,1264.17,1586574710,1586574724,2020-04-11T03:12:04.000000000,investment_transfer_in
881368558950716544,1680613151016331264,completed,698.63,1586597077,1586597085,2020-04-11T09:24:45.000000000,investment_transfer_in
881670348722250368,1859273386834183936,completed,849.11,1584962885,1584962903,2020-03-23T11:28:23.000000000,investment_transfer_out
881857317941575552,1627491739478493184,completed,951.46,1588313199,1588313200,2020-05-01T06:06:40.000000000,investment_transfer_in
881857317941575552,1613016075951065088,completed,317.34,1582913949,1582913962,2020-02-28T18:19:22.000000000,investment_transfer_in
881857317941575552,249522515756050848,completed,286.0,1582515828,1582515832,2020-02-24T03:43:52.000000000,investment_transfer_in
881857317941575552,714916217040957952,completed,56.86,1578070115,1578070134,2020-01-03T16:48:54.000000000,investment_transfer_out
881857317941575552,1925809036362529024,completed,1322.96,1588182058,1588182072,2020-04-29T17:41:12.000000000,investment_transfer_in
881857317941575552,2263043108759562752,completed,642.03,1590427017,1590427018,2020-05-25T17:16:58.000000000,investment_transfer_in
881857317941575552,365051287665346432,completed,241.33,1608293688,1608293693,2020-12-18T12:14:53.000000000,investment_transfer_out
881857317941575552,2735148525879557120,completed,1020.31,1595126680,1595126694,2020-07-19T02:44:54.000000000,investment_transfer_in
881857317941575552,529313798917529920,completed,710.93,1578875576,1578875584,2020-01-13T00:33:04.000000000,investment_transfer_in
881857317941575552,2965617221078212096,completed,724.37,1580875700,1580875719,2020-02-05T04:08:39.000000000,investment_transfer_in
884393531533616896,878975162617441792,completed,548.46,1602445943,1602445943,2020-10-11T19:52:23.000000000,investment_transfer_in
884393531533616896,1739545951064392192,completed,1082.94,1598833999,1598834018,2020-08-31T00:33:38.000000000,investment_transfer_out
884393531533616896,911569003121400832,completed,961.3,1607915136,1607915144,2020-12-14T03:05:44.000000000,investment_transfer_out
884393531533616896,1872359815640765952,completed,312.84,1596657392,1596657400,2020-08-05T19:56:40.000000000,investment_transfer_out
884393531533616896,502402063804574080,completed,807.63,1585175252,1585175269,2020-03-25T22:27:49.000000000,investment_transfer_out
884393531533616896,3109899472677391872,completed,1020.92,1604288927,1604288942,2020-11-02T03:49:02.000000000,investment_transfer_in
885403815804836864,3253990098360932352,completed,743.4,1597618401,1597618409,2020-08-16T22:53:29.000000000,investment_transfer_in
885403815804836864,251052662947743040,completed,168.66,1590240760,1590240769,2020-05-23T13:32:49.000000000,investment_transfer_out
885403815804836864,2657862222154720256,completed,506.81,1577951981,1577951990,2020-01-02T07:59:50.000000000,investment_transfer_in
885403815804836864,2427503786584417280,completed,1365.43,1595486522,1595486541,2020-07-23T06:42:21.000000000,investment_transfer_out
885403815804836864,3208698210123829760,completed,823.33,1587350641,1587350644,2020-04-20T02:44:04.000000000,investment_transfer_out
885403815804836864,2980208521379760128,completed,1363.89,1589356151,1589356168,2020-05-13T07:49:28.000000000,investment_transfer_out
885403815804836864,2023743832169311744,completed,578.67,1584241630,1584241649,2020-03-15T03:07:29.000000000,investment_transfer_out
885795644346283776,1214808802746334208,completed,295.01,1590051424,1590051439,2020-05-21T08:57:19.000000000,investment_transfer_in
885795644346283776,1836191975400044800,completed,478.17,1595193172,1595193183,2020-07-19T21:13:03.000000000,investment_transfer_in
885795644346283776,2536932636915042816,completed,869.51,1604578927,1604578940,2020-11-05T12:22:20.000000000,investment_transfer_in
885795644346283776,676003057230147456,completed,20.8,1585769663,1585769679,2020-04-01T19:34:39.000000000,investment_transfer_in
885795644346283776,764074564578876288,completed,603.01,1598397273,1598397279,2020-08-25T23:14:39.000000000,investment_transfer_out
885795644346283776,1892425616259051520,completed,195.17,1583986132,1583986140,2020-03-12T04:09:00.000000000,investment_transfer_in
885795644346283776,777757372839199616,completed,657.44,1593364562,1593364574,2020-06-28T17:16:14.000000000,investment_transfer_out
885795644346283776,3013699413311749120,completed,588.79,1607135309,1607135318,2020-12-05T02:28:38.000000000,investment_transfer_in
886448310156334336,2313117827354824704,completed,1377.82,1592960475,1592960481,2020-06-24T01:01:21.000000000,investment_transfer_in
886678790783946880,1780235320714532352,completed,942.79,1586510551,1586510562,2020-04-10T09:22:42.000000000,investment_transfer_in
886678790783946880,1132323153319648512,completed,147.08,1603379360,1603379372,2020-10-22T15:09:32.000000000,investment_transfer_in
886678790783946880,192096390792859200,completed,698.25,1609286909,1609286927,2020-12-30T00:08:47.000000000,investment_transfer_out
886678790783946880,424672157357137728,completed,358.39,1582001839,1582001849,2020-02-18T04:57:29.000000000,investment_transfer_out
886678790783946880,1240700685719083520,completed,1445.02,1580176935,1580176953,2020-01-28T02:02:33.000000000,investment_transfer_in
886678790783946880,2252929010948785152,completed,365.18,1589981467,1589981467,2020-05-20T13:31:07.000000000,investment_transfer_in
893660894962905088,137968209723274640,completed,650.06,1585179515,1585179533,2020-03-25T23:38:53.000000000,investment_transfer_in
893660894962905088,1947976353117628160,completed,946.72,1604463729,1604463730,2020-11-04T04:22:10.000000000,investment_transfer_in
893660894962905088,2088597042483063808,completed,938.54,1607823056,1607823059,2020-12-13T01:30:59.000000000,investment_transfer_in
893660894962905088,388497423215345728,completed,1388.33,1581841958,1581841965,2020-02-16T08:32:45.000000000,investment_transfer_in
893660894962905088,3303387046812030976,completed,220.37,1601967377,1601967395,2020-10-06T06:56:35.000000000,investment_transfer_in
893660894962905088,2465926512205193216,completed,1255.79,1580939312,1580939331,2020-02-05T21:48:51.000000000,investment_transfer_out
893660894962905088,1857149806249723136,completed,1180.3,1599265932,1599265933,2020-09-05T00:32:13.000000000,investment_transfer_in
894601420217188864,944011269528254080,completed,260.93,1579864279,1579864295,2020-01-24T11:11:35.000000000,investment_transfer_in
894601420217188864,2339976056456883200,completed,498.09,1590723554,1590723569,2020-05-29T03:39:29.000000000,investment_transfer_in
894601420217188864,726394334134775936,completed,211.79,1581906894,1581906904,2020-02-17T02:35:04.000000000,investment_transfer_out
894601420217188864,452362405667039232,completed,1328.69,1608747792,1608747807,2020-12-23T18:23:27.000000000,investment_transfer_in
894601420217188864,537530893658728128,completed,1300.24,1596857532,1596857542,2020-08-08T03:32:22.000000000,investment_transfer_in
894601420217188864,3375117722962031104,completed,1248.59,1601283841,1601283843,2020-09-28T09:04:03.000000000,investment_transfer_in
894601420217188864,2935602855337188352,completed,219.12,1586134235,1586134244,2020-04-06T00:50:44.000000000,investment_transfer_in
894601420217188864,3304237573174161920,completed,169.42,1579920607,1579920608,2020-01-25T02:50:08.000000000,investment_transfer_in
895334035663469312,978865331249789312,completed,1441.85,1583275561,1583275579,2020-03-03T22:46:19.000000000,investment_transfer_out
895334035663469312,2964159589618427904,completed,364.51,1604672197,1604672198,2020-11-06T14:16:38.000000000,investment_transfer_in
895334035663469312,2862379885087281664,failed,1450.97,1595432729,,,investment_transfer_out
895334035663469312,1272919080004795136,completed,1382.75,1586245300,1586245308,2020-04-07T07:41:48.000000000,investment_transfer_in
